"Fecha","Categoría","Tipo","Monto","Activo","Libro mayor","Reembolsar","Comentar"
"feb 24 2024 22:54","","Transferir","12000","Mercadopago & else -> Efectivo","Mi libro mayor","","me pidio axi"
"feb 24 2024 22:12","Comida","Expensas","-25968","Mercadopago & else","Mi libro mayor","+10867.5","las empanadas"
"feb 24 2024 22:03","Beber","Expensas","-5020","Mercadopago & else","Mi libro mayor","","las cocas (maxi, axel, negro)"
"feb 24 2024 19:12","Coche","Expensas","-10000","Mercadopago & else","Mi libro mayor","","nafta"
"feb 24 2024 17:12","Comida","Expensas","-8694","Mercadopago & else","Mi libro mayor","","tortas"
"feb 24 2024 02:11","Comida","Expensas","-9834","Mercadopago & else","Mi libro mayor","+8050","mcdon"
"feb 23 2024 23:10","Comida","Expensas","-6141","Mercadopago & else","Mi libro mayor","","crepas"
"feb 22 2024 21:24","Premios","Ingreso","+10224","Mercadopago & else","Mi libro mayor","","reembolso"
"feb 21 2024 21:24","Comida","Expensas","-3400","Efectivo","Mi libro mayor","","propina"
"feb 21 2024 21:24","Comida","Expensas","-65160","Mercadopago & else","Mi libro mayor","","sushi libre ma"
"feb 21 2024 19:22","Salario","Ingreso","+100000","Mercadopago & else","Mi libro mayor","","me pasa papa"
"feb 21 2024 17:23","Beber","Expensas","-1100","Mercadopago & else","Mi libro mayor","","coca"
"feb 20 2024 21:22","Postre","Expensas","-2800","Mercadopago & else","Mi libro mayor","","mcflurry 2x1"
"feb 20 2024 20:21","Comida","Expensas","-16800","Mercadopago & else","Mi libro mayor","","shawarma"
"feb 20 2024 17:21","Premios","Ingreso","+833.33","Mercadopago & else","Mi libro mayor","","timba"
"feb 20 2024 17:20","Deporte","Expensas","-15500","Mercadopago & else","Mi libro mayor","","gym"
"feb 18 2024 10:43","","Transferir","11000","Mercadopago & else -> Efectivo","Mi libro mayor","","axi y befo pagan timba"
"feb 17 2024 14:50","Verduras","Expensas","-1600","Efectivo","Mi libro mayor","","nueces albahaca"
"feb 17 2024 13:51","Deporte","Expensas","-5500","Efectivo","Mi libro mayor","","Padel"
"feb 17 2024 13:46","Transfe","Ingreso","+5670","Mercadopago & else","Mi libro mayor","","deuda+mac"
"feb 17 2024 10:49","Cambio ","Ingreso","+309000","Mercadopago & else","Mi libro mayor","","1101 x usdt creo"
"feb 17 2024 10:48","Coche","Expensas","-4000","Mercadopago & else","Mi libro mayor","","nafta (??"
"feb 17 2024 10:47","Varios","Expensas","-1300","Efectivo","Mi libro mayor","","pq mi vieja me roba"
"feb 17 2024 04:45","Comida","Expensas","-20488","Mercadopago & else","Mi libro mayor","","rappi mac (hjbo reemb)"
"feb 17 2024 04:43","Juego","Expensas","-5500","Mercadopago & else","Mi libro mayor","","Timba en lo d col"
"feb 17 2024 01:18","Premios","Ingreso","+6000","Mercadopago & else","Mi libro mayor","","paga la timba"
"feb 17 2024 01:18","Otros","Ingreso","+14300","Mercadopago & else","Mi libro mayor","","devolucion rappi"
"feb 16 2024 03:15","Juego","Expensas","-2000","Mercadopago & else","Mi libro mayor","","timba"
"feb 14 2024 23:55","Comida","Expensas","-77000","Mercadopago & else","Mi libro mayor","","PF CHAN + propin"
"feb 14 2024 19:55","Cambio ","Ingreso","+90984","Mercadopago & else","Mi libro mayor","","80 USDT, 1137.3 X USDT"
"feb 14 2024 19:53","Regalo","Expensas","-4800","Efectivo","Mi libro mayor","","rapanui"
"feb 14 2024 17:14","Beber","Expensas","-1380","Mercadopago & else","Mi libro mayor","","mezcla tequila"
"feb 14 2024 17:14","Presto","Expensas","-4100","Mercadopago & else","Mi libro mayor","","presté al dogor"
"feb 13 2024 17:14","Coche","Expensas","-1200","Efectivo","Mi libro mayor","","estacionamiento recol"
"feb 13 2024 17:13","Regalo","Expensas","-18900","Mercadopago & else","Mi libro mayor","","mamuschhka"
"feb 13 2024 17:12","Beber","Expensas","-7100","Mercadopago & else","Mi libro mayor","","oh tea cn luci"
"feb 13 2024 17:12","Regalo","Expensas","-10213","Mercadopago & else","Mi libro mayor","","eyeliner"
"feb 12 2024 17:15","Transfe","Ingreso","+14900","Mercadopago & else","Mi libro mayor","","pagos del cafe"
"feb 12 2024 17:14","Comida","Expensas","-0.1","Mercadopago & else","Mi libro mayor","","cafw partusa (CRÉDITO)"
"feb 12 2024 06:00","Transfe","Ingreso","+13000","Mercadopago & else","Mi libro mayor","","me pagan los demas"
"feb 12 2024 06:00","Transfe","Ingreso","+5500","Efectivo","Mi libro mayor","","me paga tahichi"
"feb 12 2024 05:59","Comida","Expensas","-23900","Mercadopago & else","Mi libro mayor","","el mac bien madrugon"
"feb 11 2024 23:26","Juego","Expensas","-1500","Mercadopago & else","Mi libro mayor","","timbita"
"feb 11 2024 23:17","Transfe","Ingreso","+5882","Mercadopago & else","Mi libro mayor","","Me paga maxi"
"feb 11 2024 23:16","Transfe","Ingreso","+4333","Mercadopago & else","Mi libro mayor","","me paga lolo"
"feb 11 2024 23:13","Comida","Expensas","-29898","Mercadopago & else","Mi libro mayor","","El mac de todos"
"feb 11 2024 01:21","Coche","Expensas","-15000","Mercadopago & else","Mi libro mayor","","nafta"
"feb 11 2024 01:21","Comida","Expensas","-8200","Mercadopago & else","Mi libro mayor","","Pape"
"feb 10 2024 21:37","Varios","Expensas","-39594.07","Mercadopago & else","Mi libro mayor","","La tarjeta"
"feb 10 2024 21:34","Cambio ","Ingreso","+100000","Mercadopago & else","Mi libro mayor","","84.96 USDT, 1172 x USDT"
"feb 09 2024 22:35","Varios","Expensas","-10000","Mercadopago & else","Mi libro mayor","","le regale 10 lucas a maxi"
"feb 07 2024 16:45","Comida","Expensas","-4125","Mercadopago & else","Mi libro mayor","","galletitas"
"feb 06 2024 23:22","Beber","Expensas","-150","Mercadopago & else","Mi libro mayor","","ajuste cocas con msxi (una sale 1150 y otra 1300)"
"feb 06 2024 23:21","Comida","Expensas","-2300","Efectivo","Mi libro mayor","","Cocas maxi y yo"
"feb 06 2024 23:20","","Transferir","1000","Efectivo -> Mercadopago & else","Mi libro mayor","","me pide Enrique"
"feb 06 2024 23:19","Comida","Expensas","-9300","Efectivo","Mi libro mayor","","Burgers libres y demas"
"feb 06 2024 15:15","Premios","Ingreso","+2000","Mercadopago & else","Mi libro mayor","","Timba"
"feb 04 2024 14:01","Interés","Ingreso","+1934.96","Mercadopago & else","Mi libro mayor","","intereses"
"feb 04 2024 13:59","Comida","Expensas","-1170","Mercadopago & else","Mi libro mayor","","kfc con el reembolso dl sushi"
"feb 03 2024 21:59","Comida","Expensas","-21378","Mercadopago & else","Mi libro mayor","","sushi"
"feb 03 2024 06:21","Transfe","Ingreso","+3500","Efectivo","Mi libro mayor","","maxi helado"
"feb 03 2024 06:21","Comida","Expensas","-7000","Efectivo","Mi libro mayor","","asado"
"feb 03 2024 01:04","Transfe","Ingreso","+8100","Mercadopago & else","Mi libro mayor","","me pagan helafo mp"
"feb 03 2024 01:03","Transfe","Ingreso","+13200","Efectivo","Mi libro mayor","","me pagan en efe"
"feb 03 2024 01:02","Comida","Expensas","-28570","Mercadopago & else","Mi libro mayor","","helado en lo d maxi"
"feb 03 2024 01:02","Transfe","Ingreso","+1000","Efectivo","Mi libro mayor","","gordo devuelve timba"
"feb 02 2024 01:01","Juego","Expensas","-2000","Mercadopago & else","Mi libro mayor","","casino + maxi"
"feb 01 2024 14:14","Juego","Expensas","-1000","Mercadopago & else","Mi libro mayor","","timba chirolera"
"feb 01 2024 01:38","Varios","Expensas","-2500","Mercadopago & else","Mi libro mayor","","Mercalibre lvl 6"
"feb 01 2024 01:38","Comida","Expensas","-5254","Mercadopago & else","Mi libro mayor","","unas tortas"
"ene 30 2024 15:07","Médico","Expensas","-19899","Mercadopago & else","Mi libro mayor","","La crema de la psoriasis"
"ene 29 2024 18:07","Coche","Expensas","-6250","Mercadopago & else","Mi libro mayor","","Estacionamiento"
"ene 29 2024 12:17","","Transferir","84000","Efectivo -> Mercadopago & else","Mi libro mayor","",""
"ene 28 2024 16:39","","Transferir","15000","Mercadopago & else -> Efectivo","Mi libro mayor","","cambios tati"
"ene 28 2024 16:38","Cambio ","Ingreso","+50010","Mercadopago & else","Mi libro mayor","","1220 x usdt, 40.93 usdt"
"ene 27 2024 16:37","Coche","Expensas","-15000","Efectivo","Mi libro mayor","","nafta"
"ene 27 2024 14:11","Comida","Expensas","-5000","Efectivo","Mi libro mayor","","burger kin"
"ene 27 2024 14:11","Ropa","Expensas","-1600","Efectivo","Mi libro mayor","","anillo"
"ene 27 2024 12:30","Comida","Expensas","-2500","Efectivo","Mi libro mayor","","sangui"
"ene 27 2024 12:30","Ropa","Expensas","-7500","Efectivo","Mi libro mayor","","tati pollera"
"ene 27 2024 12:30","Ropa","Expensas","-24000","Efectivo","Mi libro mayor","","tati jean"
"ene 27 2024 12:28","Ropa","Expensas","-9000","Efectivo","Mi libro mayor","","el buzo ese q no me cebo tanto"
"ene 27 2024 12:28","Ropa","Expensas","-23500","Efectivo","Mi libro mayor","","las remeras de gengar basadotas"
"ene 27 2024 12:28","Ropa","Expensas","-1500","Efectivo","Mi libro mayor","","pulsera"
"ene 27 2024 12:27","Ropa","Expensas","-8000","Efectivo","Mi libro mayor","","Camisa fachita"
"ene 26 2024 19:18","","Transferir","42500","Mercadopago & else -> Efectivo","Mi libro mayor","","extraccion"
"ene 26 2024 19:17","Cosmético","Expensas","-4400","Mercadopago & else","Mi libro mayor","","pintura pa tela (inversión)"
"ene 26 2024 16:31","Varios","Expensas","-2526","Mercadopago & else","Mi libro mayor","","yt premium"
"ene 26 2024 16:31","Transfe","Ingreso","+4874","Mercadopago & else","Mi libro mayor","","devolucion rappa"
"ene 26 2024 14:12","Presto","Expensas","-1900","Efectivo","Mi libro mayor","","me mangueo mama"
"ene 25 2024 16:01","","Transferir","80000","Mercadopago & else -> Efectivo","Mi libro mayor","","extracción"
"ene 24 2024 22:26","Cambio ","Ingreso","+133666","Mercadopago & else","Mi libro mayor","","105 USDT, 1273 x USDT"
"ene 24 2024 22:24","Comida","Expensas","-4850","Mercadopago & else","Mi libro mayor","","El pape del cine"
"ene 24 2024 22:21","Regalo","Expensas","-4800","Mercadopago & else","Mi libro mayor","","Regalo forster lacoste"
"ene 24 2024 22:21","Comida","Expensas","-5735","Mercadopago & else","Mi libro mayor","","Unas galles rappi"
"ene 24 2024 14:24","Varios","Expensas","-13826","Mercadopago & else","Mi libro mayor","","monotributo"
"ene 24 2024 03:26","Juego","Expensas","-3000","Mercadopago & else","Mi libro mayor","","timba"
"ene 22 2024 20:31","Transfe","Ingreso","+44000","Efectivo","Mi libro mayor","","me la paga"
"ene 22 2024 19:57","Varios","Expensas","-43855","Mercadopago & else","Mi libro mayor","","Multa de papá"
"ene 22 2024 19:55","Coche","Expensas","-4800","Efectivo","Mi libro mayor","","estacionamiento"
"ene 22 2024 13:27","Comida","Expensas","-11200","Mercadopago & else","Mi libro mayor","","mac"
"ene 20 2024 23:59","Comida","Expensas","-2900","Mercadopago & else","Mi libro mayor","","cuartito"
"ene 20 2024 22:25","Transfe","Ingreso","+1446","Mercadopago & else","Mi libro mayor","","tatu 2"
"ene 20 2024 22:25","Transfe","Ingreso","+6000","Efectivo","Mi libro mayor","","tatu 1"
"ene 20 2024 22:24","Transfe","Ingreso","+9786","Mercadopago & else","Mi libro mayor","","ian me paga lo suyo"
"ene 20 2024 22:23","Comida","Expensas","-47750","Mercadopago & else","Mi libro mayor","","fujisan"
"ene 20 2024 22:22","Comida","Expensas","-2000","Efectivo","Mi libro mayor","","0ropina"
"ene 20 2024 20:13","Cambio ","Ingreso","+100092","Mercadopago & else","Mi libro mayor","","80 1251.51"
"ene 20 2024 20:06","Coche","Expensas","-9999.98","Mercadopago & else","Mi libro mayor","","nafta"
"ene 20 2024 02:10","Comida","Expensas","-3000","Efectivo","Mi libro mayor","","la timba (pars el orto)"
"ene 20 2024 02:10","Comida","Expensas","-6500","Mercadopago & else","Mi libro mayor","","el asado en si"
"ene 20 2024 02:10","Varios","Expensas","-600","Mercadopago & else","Mi libro mayor","","El vuelto de lo de maxi"
"ene 20 2024 02:09","Transfe","Ingreso","+4000","Efectivo","Mi libro mayor","","maxi me paga el super"
"ene 20 2024 02:09","Comida","Expensas","-3400","Mercadopago & else","Mi libro mayor","","el super en lo de maxi"
"ene 19 2024 19:09","Comida","Expensas","-2100","Mercadopago & else","Mi libro mayor","","cookies"
"ene 19 2024 19:09","Beber","Expensas","-550","Mercadopago & else","Mi libro mayor","","una water"
"ene 18 2024 19:09","Beber","Expensas","-600","Efectivo","Mi libro mayor","","water gym"
"ene 17 2024 19:08","Transfe","Ingreso","+9000","Mercadopago & else","Mi libro mayor","","PAGA LA TIMBA"
"ene 17 2024 03:56","Juego","Expensas","-3000","Efectivo","Mi libro mayor","","JOHN TIMBA"
"ene 17 2024 03:56","Transfe","Ingreso","+3000","Mercadopago & else","Mi libro mayor","","RP empanadas"
"ene 17 2024 00:48","Transfe","Ingreso","+2810","Mercadopago & else","Mi libro mayor","","Maxi me paga empanadas (mp)"
"ene 17 2024 00:47","Beber","Expensas","-1002.22","Mercadopago & else","Mi libro mayor","","Las cocas"
"ene 17 2024 00:29","Transfe","Ingreso","+6000","Efectivo","Mi libro mayor","","Empa Seba y fran"
"ene 17 2024 00:29","Transfe","Ingreso","+2000","Efectivo","Mi libro mayor","","Pago lolo"
"ene 17 2024 00:29","Presto","Expensas","-500","Mercadopago & else","Mi libro mayor","","ajuste lolo"
"ene 17 2024 00:05","Transfe","Ingreso","+2796","Mercadopago & else","Mi libro mayor","","Empas gordo"
"ene 17 2024 00:04","Deporte","Expensas","-16400","Mercadopago & else","Mi libro mayor","","Empanadas 2 (banda)"
"ene 16 2024 23:36","Deporte","Expensas","-7300","Efectivo","Mi libro mayor","","Empanadas 1 (maxi debe 3600)"
"ene 16 2024 21:23","Transfe","Ingreso","+3186","Mercadopago & else","Mi libro mayor","","Rappi devolución cookies"
"ene 16 2024 16:41","Deporte","Expensas","-12500","Mercadopago & else","Mi libro mayor","","Gym"
"ene 15 2024 18:53","Médico","Expensas","-39107","Mercadopago & else","Mi libro mayor","","OSDE"
"ene 15 2024 18:43","Cambio ","Ingreso","+70060","Mercadopago & else","Mi libro mayor","","1130 x USDT, 62 usdt"
"ene 15 2024 00:32","Varios","Expensas","-4485","Mercadopago & else","Mi libro mayor","","stats fm premium"
"ene 15 2024 00:32","Comida","Expensas","-2000","Efectivo","Mi libro mayor","","Helado"
"ene 14 2024 23:24","Transfe","Ingreso","+3186","Mercadopago & else","Mi libro mayor","","cookie 2???"
"ene 14 2024 22:31","Comida","Expensas","-6691","Mercadopago & else","Mi libro mayor","","cookies"
"ene 14 2024 22:31","Varios","Expensas","-5000","Efectivo","Mi libro mayor","","gafas"
"ene 14 2024 22:30","Comida","Expensas","-4500","Mercadopago & else","Mi libro mayor","","Burgas domingo"
"ene 14 2024 01:48","Transfe","Ingreso","+10100","Mercadopago & else","Mi libro mayor","","tastys en tarja"
"ene 14 2024 01:47","Transfe","Ingreso","+15100","Efectivo","Mi libro mayor","","tastys en efe (k, jua, jun)"
"ene 14 2024 01:47","Comida","Expensas","-35400","Mercadopago & else","Mi libro mayor","","las tasty"
"ene 14 2024 01:46","Juego","Expensas","-1000","Efectivo","Mi libro mayor","","Poker!"
"ene 14 2024 01:46","","Transferir","3000","Mercadopago & else -> Efectivo","Mi libro mayor","","lo d abajo"
"ene 13 2024 01:42","Comida","Expensas","-1350","Mercadopago & else","Mi libro mayor","","Merienda (3k fueron en efe), a pasar"
"ene 12 2024 22:33","Comida","Expensas","-6150","Mercadopago & else","Mi libro mayor","","Pedidos"
"ene 12 2024 01:39","Comida","Expensas","-7350","Mercadopago & else","Mi libro mayor","","Mac tasty grande"
"ene 12 2024 01:36","Ropa","Expensas","-61800","Efectivo","Mi libro mayor","","Avellaneda"
"ene 11 2024 17:56","Varios","Expensas","-1400","Mercadopago & else","Mi libro mayor","","Comision de Extracción"
"ene 11 2024 17:56","","Transferir","60000","Mercadopago & else -> Efectivo","Mi libro mayor","","Efe para avellaned"
"ene 11 2024 17:54","Cambio ","Ingreso","+120000","Mercadopago & else","Mi libro mayor","","104.9 USDT, 1143.50 ARS"
"ene 11 2024 02:35","Transfe","Ingreso","+7100","Mercadopago & else","Mi libro mayor","","wizard devol"
"ene 11 2024 01:55","Presto","Expensas","-7100","Mercadopago & else","Mi libro mayor","","Timbq wizardo"
"ene 09 2024 00:45","Coche","Expensas","-4800","Mercadopago & else","Mi libro mayor","","Estacionam"
"ene 08 2024 14:07","Coche","Expensas","-15000","Mercadopago & else","Mi libro mayor","","Nafta"
"ene 07 2024 17:00","","Transferir","11000","Efectivo -> Mercadopago & else","Mi libro mayor","","Transfe de ian"
"ene 07 2024 14:32","Tecnología ","Expensas","-20800","Mercadopago & else","Mi libro mayor","","Repuesto punta tablet"
"ene 07 2024 13:49","Comida","Expensas","-6844.5","Mercadopago & else","Mi libro mayor","","Burger"
"ene 07 2024 00:22","Coche","Expensas","-3200","Efectivo","Mi libro mayor","","Esatcionamiento"
"ene 07 2024 00:22","Comida","Expensas","-23000","Efectivo","Mi libro mayor","","Double Date"
